,machineID,volt,rotate,pressure,vibration
4862,7,184,470,103,45
4863,8,185,373,79,40
4864,1,200,448,104,34
4865,2,170,462,98,41
4866,3,186,431,87,37
4867,4,158,355,109,43
4868,5,157,379,101,53
4869,6,157,406,103,37
4870,7,196,412,84,42
4871,8,162,473,99,45
4872,1,172,540,110,48
4873,2,203,411,102,36
4874,3,171,442,86,43
4875,4,162,396,87,39
4876,5,178,401,105,36
4877,6,167,440,103,38
4878,7,201,494,87,46
4879,8,188,503,96,32
4880,1,216,531,84,40
4881,2,192,435,100,40
4882,3,173,375,94,34
4883,4,135,496,81,32
4884,5,169,393,94,39
4885,6,139,370,84,32
4886,7,147,525,104,46
4887,8,182,477,118,42
4888,1,211,485,105,27
4889,2,184,471,101,24
4890,3,184,445,94,40
4891,4,155,429,115,41
4892,5,161,467,104,36
4893,6,157,472,99,42
4894,7,166,478,102,47
4895,8,154,499,122,39
4896,1,183,440,112,44
4897,2,192,499,85,36
4898,3,175,386,93,42
4899,4,187,453,103,42
4900,5,156,378,100,41
4901,6,146,439,101,44
4902,7,179,478,109,42
4903,8,170,366,102,38
4904,1,192,470,107,45
4905,2,165,542,92,34
4906,3,146,460,104,39
4907,4,169,544,91,43
4908,5,184,404,86,30
4909,6,154,400,102,33
4910,7,149,467,88,35
4911,8,168,539,92,31
4912,1,184,442,92,45
4913,2,168,525,120,34
4914,3,170,434,110,33
4915,4,144,430,107,41
4916,5,171,452,87,50
4917,6,178,440,94,40
4918,7,152,401,89,48
4919,8,156,429,109,32
4920,1,171,427,102,38
4921,2,173,434,88,37
4922,3,137,458,104,42
4923,4,149,425,93,40
4924,5,179,439,111,34
4925,6,160,497,102,38
4926,7,157,368,106,37
4927,8,170,445,93,39
4928,1,150,343,108,43
4929,2,167,469,93,38
4930,3,191,456,94,37
4931,4,179,435,120,29
4932,5,147,393,97,39
4933,6,178,447,88,39
4934,7,136,452,101,46
4935,8,149,518,102,43
4936,1,189,503,106,34
4937,2,178,436,102,38
4938,3,201,436,103,43
4939,4,165,491,107,43
4940,5,165,470,104,32
4941,6,189,450,99,51
4942,7,176,483,101,36
4943,8,153,482,98,38
4944,1,189,519,90,44
4945,2,181,435,117,42
4946,3,198,547,107,36
4947,4,163,423,93,35
4948,5,168,437,115,41
4949,6,151,353,108,36
4950,7,177,402,102,39
4951,8,163,338,102,38
4952,1,214,547,113,40
4953,2,173,413,97,38
4954,3,172,524,88,45
4955,4,175,461,104,43
4956,5,175,543,115,40
4957,6,154,443,96,48
4958,7,179,424,104,42
4959,8,151,341,84,38
4960,1,160,426,106,39
4961,2,170,452,97,35
4962,3,165,358,116,46
4963,4,174,482,95,48
4964,5,161,464,109,48
4965,6,145,524,106,37
4966,7,143,446,109,48
4967,8,152,453,109,44
4968,1,180,411,79,36
4969,2,168,369,86,33
4970,3,184,436,97,41
4971,4,195,501,111,48
4972,5,141,432,102,40
4973,6,166,454,102,45
4974,7,174,520,106,39
4975,8,191,539,99,42
4976,1,203,461,92,43
4977,2,154,485,109,42
4978,3,178,372,98,42
4979,4,137,397,105,41
4980,5,154,432,98,43
4981,6,158,343,89,47
4982,7,178,395,93,37
4983,8,178,455,92,41
4984,1,195,422,76,40
4985,2,179,448,112,38
4986,3,169,432,77,47
4987,4,177,467,90,42
4988,5,192,498,109,39
4989,6,200,463,106,40
4990,7,149,416,107,45
4991,8,154,545,107,39
4992,1,191,439,70,39
4993,2,187,512,110,42
4994,3,180,319,107,37
4995,4,154,397,95,36
4996,5,165,487,105,47
4997,6,180,474,103,45
4998,7,148,529,96,39
4999,8,170,432,107,38
5000,1,180,436,105,46
5001,2,189,454,91,42
5002,3,161,498,105,34
5003,4,179,455,108,35
5004,5,182,468,97,38
5005,6,162,447,104,46
5006,7,164,443,101,36
5007,8,176,403,113,37
5008,1,193,499,108,32
5009,2,209,363,94,29
5010,3,188,482,91,41
5011,4,179,449,113,34
5012,5,154,463,93,40
5013,6,143,526,92,44
5014,7,163,441,111,41
5015,8,183,546,78,39
5016,1,186,478,89,37
5017,2,167,442,108,38
5018,3,173,540,90,37
5019,4,166,424,116,34
5020,5,196,464,95,40
5021,6,176,424,94,38
5022,7,170,416,100,45
5023,8,184,452,84,42
5024,1,191,445,89,36
5025,2,171,516,100,41
5026,3,170,427,99,38
5027,4,178,429,119,37
5028,5,164,451,110,32
5029,6,186,403,115,36
5030,7,202,514,111,41
5031,8,160,470,102,40
5032,1,181,491,107,30
5033,2,197,335,90,39
5034,3,183,459,119,40
5035,4,162,426,108,43
5036,5,179,411,104,34
5037,6,193,531,100,40
5038,7,177,409,105,44
5039,8,160,284,113,42
5040,1,207,504,96,45
5041,2,180,414,107,35
5042,3,162,406,95,30
5043,4,173,451,91,41
5044,5,157,398,86,37
5045,6,155,519,83,37
5046,7,172,502,100,45
5047,8,211,502,105,37
5048,1,205,372,84,39
5049,2,153,364,90,49
5050,3,154,436,96,47
5051,4,158,416,99,47
5052,5,156,477,97,49
5053,6,182,476,110,38
5054,7,181,468,99,43
5055,8,145,464,98,33
5056,1,210,462,89,37
5057,2,179,497,94,38
5058,3,153,335,117,43
5059,4,152,428,97,33
5060,5,152,383,101,45
5061,6,162,564,93,31
5062,7,162,450,83,31
5063,8,178,370,94,37
5064,1,184,391,91,45
5065,2,186,385,92,36
5066,3,179,477,118,29
5067,4,151,401,109,51
5068,5,176,385,116,43
5069,6,165,350,105,36
5070,7,187,396,107,33
5071,8,166,399,104,37
5072,1,185,564,94,37
5073,2,180,420,94,45
5074,3,166,428,96,44
5075,4,172,474,107,45
5076,5,161,482,120,34
5077,6,158,466,106,40
5078,7,172,479,115,42
5079,8,180,453,101,35
5080,1,184,414,84,40
5081,2,179,412,110,40
5082,3,180,410,82,42
5083,4,155,424,108,36
5084,5,180,450,108,46
5085,6,176,429,92,42
5086,7,156,526,90,26
5087,8,183,405,98,40
5088,1,210,384,98,39
5089,2,166,347,82,41
5090,3,196,481,77,38
5091,4,168,382,92,42
5092,5,179,486,95,48
5093,6,173,428,107,39
5094,7,177,442,102,42
5095,8,140,465,90,39
5096,1,185,443,109,35
5097,2,176,463,110,39
5098,3,182,436,113,44
5099,4,170,380,93,41
5100,5,176,506,97,38
5101,6,158,496,103,47
5102,7,169,435,111,29
5103,8,146,402,99,33
5104,1,191,460,106,42
5105,2,173,414,118,40
5106,3,175,423,107,45
5107,4,126,530,102,39
5108,5,163,527,84,38
5109,6,167,478,122,42
5110,7,156,484,113,31
5111,8,161,448,85,48
5112,1,195,478,111,26
5113,2,169,474,122,41
5114,3,166,484,108,42
5115,4,161,427,100,45
5116,5,183,462,93,29
5117,6,182,536,94,45
5118,7,194,479,108,36
5119,8,179,409,96,28
5120,1,200,391,85,42
5121,2,156,481,115,41
5122,3,169,438,89,31
5123,4,170,478,94,35
5124,5,181,497,108,40
5125,6,177,381,95,38
5126,7,184,413,91,31
5127,8,179,392,109,44
5128,1,185,458,99,36
5129,2,174,496,112,45
5130,3,144,473,93,32
5131,4,131,447,82,43
5132,5,152,447,90,41
5133,6,145,463,114,48
5134,7,153,483,105,42
5135,8,176,429,110,37
5136,1,225,454,84,38
5137,2,159,365,94,47
5138,3,171,429,116,41
5139,4,183,386,95,44
5140,5,171,420,98,41
5141,6,166,470,93,37
5142,7,170,447,108,42
5143,8,177,468,114,44
5144,1,176,468,116,42
5145,2,174,484,91,48
5146,3,160,466,95,31
5147,4,177,473,101,38
5148,5,193,455,103,39
5149,6,173,452,88,40
5150,7,171,466,97,37
5151,8,180,430,109,35
5152,1,168,483,92,39
5153,2,155,538,97,46
5154,3,163,440,105,47
5155,4,178,466,117,39
5156,5,139,341,107,48
5157,6,205,501,97,43
5158,7,193,460,83,34
5159,8,176,423,127,50
5160,1,190,506,75,38
5161,2,167,450,91,34
5162,3,203,444,97,47
5163,4,149,451,95,41
5164,5,190,441,100,40
5165,6,154,503,85,47
5166,7,208,510,106,37
5167,8,186,394,78,49
5168,1,216,400,87,35
5169,2,192,516,91,46
5170,3,163,437,79,32
5171,4,166,430,122,39
5172,5,158,424,95,48
5173,6,164,494,103,46
5174,7,189,468,99,42
5175,8,141,425,114,46
5176,1,190,453,99,37
5177,2,150,444,99,47
5178,3,148,433,100,42
5179,4,164,454,98,53
5180,5,148,522,117,47
5181,6,151,459,92,33
5182,7,153,479,112,41
5183,8,149,432,92,39
5184,1,191,379,105,43
5185,2,187,359,90,40
5186,3,185,444,103,34
5187,4,188,437,101,41
5188,5,155,482,84,53
5189,6,164,478,98,33
5190,7,175,467,122,34
5191,8,182,401,103,49
5192,1,202,460,110,39
5193,2,196,400,103,35
5194,3,144,391,91,37
5195,4,201,482,95,29
5196,5,157,444,100,29
5197,6,151,500,114,44
5198,7,148,420,86,39
5199,8,156,533,107,39
5200,1,188,477,105,38
5201,2,151,537,101,31
5202,3,136,420,107,34
5203,4,172,410,120,33
5204,5,175,557,97,48
5205,6,163,523,90,39
5206,7,155,445,98,42
5207,8,148,461,105,37
5208,1,191,440,95,37
5209,2,157,344,89,44
5210,3,151,396,91,41
5211,4,177,472,94,39
5212,5,176,460,82,38
5213,6,174,433,100,44
5214,7,142,464,106,47
5215,8,194,374,99,43
5216,1,208,405,95,38
5217,2,150,455,97,42
5218,3,182,495,95,37
5219,4,176,476,106,43
5220,5,161,370,92,44
5221,6,186,432,104,31
5222,7,162,510,100,38
5223,8,166,418,89,38
5224,1,191,419,98,39
5225,2,158,522,100,37
5226,3,155,406,106,40
5227,4,176,492,89,47
5228,5,174,412,119,47
5229,6,182,472,103,37
5230,7,154,446,87,39
5231,8,165,471,85,48
5232,1,178,575,111,31
5233,2,163,330,91,41
5234,3,156,516,96,34
5235,4,186,340,90,47
5236,5,166,499,88,40
5237,6,174,434,92,40
5238,7,151,500,94,38
5239,8,160,370,105,46
5240,1,195,425,113,38
5241,2,155,478,91,35
5242,3,204,408,104,32
5243,4,176,361,87,36
5244,5,170,433,97,31
5245,6,157,436,109,30
5246,7,189,402,105,47
5247,8,183,404,122,35
5248,1,153,523,101,39
5249,2,184,509,96,40
5250,3,179,405,93,47
5251,4,167,534,115,44
5252,5,201,405,90,40
5253,6,151,460,97,36
5254,7,161,482,110,45
5255,8,184,446,74,40
5256,1,148,443,112,37
5257,2,158,414,105,42
5258,3,152,457,97,37
5259,4,191,481,98,37
5260,5,165,434,111,34
5261,6,178,429,96,37
5262,7,164,483,106,34
5263,8,162,438,100,43
5264,1,168,527,103,33
5265,2,149,384,107,43
5266,3,180,496,99,40
5267,4,161,447,118,38
5268,5,186,516,106,54
5269,6,174,405,94,41
5270,7,171,436,89,42
5271,8,156,469,86,42
5272,1,153,369,107,31
5273,2,148,519,93,39
5274,3,180,444,90,42
5275,4,175,365,93,42
5276,5,157,427,92,51
5277,6,171,492,94,40
5278,7,157,420,102,42
5279,8,193,527,82,45
5280,1,178,438,106,38
5281,2,152,565,94,39
5282,3,177,456,105,33
5283,4,167,354,81,37
5284,5,171,338,104,47
5285,6,160,432,98,47
5286,7,180,482,116,38
5287,8,163,501,110,32
5288,1,167,447,89,35
5289,2,178,380,96,35
5290,3,177,458,88,36
5291,4,172,485,103,43
5292,5,189,395,90,62
5293,6,177,571,86,41
5294,7,175,442,80,42
5295,8,186,481,102,33
5296,1,158,470,122,36
5297,2,188,402,88,33
5298,3,170,555,96,43
5299,4,178,504,110,44
5300,5,188,454,72,44
5301,6,162,490,97,45
5302,7,184,480,86,47
5303,8,166,489,113,37
5304,1,194,482,85,36
5305,2,157,438,94,47
5306,3,180,516,96,36
5307,4,182,448,107,40
5308,5,158,368,90,52
5309,6,163,350,99,37
5310,7,179,426,87,43
5311,8,160,414,112,37
5312,1,168,449,82,35
5313,2,189,505,85,38
5314,3,162,448,87,37
5315,4,163,353,100,41
5316,5,147,456,109,38
5317,6,166,372,92,44
5318,7,151,413,90,47
5319,8,178,373,112,38
5320,1,191,399,115,35
5321,2,193,424,113,47
5322,3,153,478,114,33
5323,4,173,570,98,40
5324,5,162,410,97,55
5325,6,148,485,88,49
5326,7,171,416,96,39
5327,8,145,511,74,37
5328,1,168,393,110,27
5329,2,174,449,93,39
5330,3,165,508,89,38
5331,4,169,483,108,41
5332,5,158,474,96,49
5333,6,179,508,100,39
5334,7,159,373,87,46
5335,8,156,411,95,51
5336,1,165,431,96,38
5337,2,151,462,103,34
5338,3,185,440,106,31
5339,4,165,397,98,41
5340,5,145,481,102,46
5341,6,180,436,107,30
5342,7,213,435,90,34
5343,8,168,415,97,39
5344,1,175,440,87,39
5345,2,163,448,88,40
5346,3,165,461,101,51
5347,4,151,395,100,36
5348,5,147,403,95,56
5349,6,170,426,107,40
5350,7,170,496,86,53
5351,8,183,403,86,44
5352,1,185,466,86,44
5353,2,143,436,96,40
5354,3,187,400,106,37
5355,4,156,474,99,34
5356,5,189,483,103,51
5357,6,179,428,105,37
5358,7,177,432,110,39
5359,8,138,480,93,43
5360,1,210,357,102,47
5361,2,193,472,95,38
5362,3,191,545,106,41
5363,4,177,448,92,30
5364,5,156,507,97,45
5365,6,164,395,112,41
5366,7,191,467,109,49
5367,8,169,407,103,49
5368,1,154,422,99,41
5369,2,147,488,96,42
5370,3,166,546,103,31
5371,4,157,419,95,35
5372,5,172,500,110,59
5373,6,143,372,113,39
5374,7,178,481,108,43
5375,8,196,397,108,46
5376,1,167,449,102,39
5377,2,162,372,95,42
5378,3,185,491,99,36
5379,4,180,472,88,36
5380,5,154,403,103,41
5381,6,157,440,117,35
5382,7,163,443,105,41
5383,8,177,458,110,40
5384,1,186,461,123,32
5385,2,160,522,111,30
5386,3,177,436,102,41
5387,4,140,461,96,43
5388,5,158,346,93,52
5389,6,168,495,121,49
5390,7,167,425,116,48
5391,8,182,412,98,54
5392,1,175,383,98,37
5393,2,173,494,112,40
5394,3,165,484,98,40
5395,4,163,474,100,38
5396,5,183,404,95,54
5397,6,190,544,107,43
5398,7,155,433,90,43
5399,8,150,397,91,54
5400,1,167,445,104,39
5401,2,153,517,103,28
5402,3,132,456,99,43
5403,4,145,399,108,33
5404,5,164,387,98,53
5405,6,172,421,119,35
5406,7,141,596,113,46
5407,8,171,431,98,37
5408,1,150,411,115,38
5409,2,190,422,90,30
5410,3,155,507,90,45
5411,4,165,460,100,35
5412,5,185,464,115,48
5413,6,171,507,96,33
5414,7,164,411,108,37
5415,8,184,463,89,38
5416,1,165,437,113,41
5417,2,169,405,104,37
5418,3,154,395,100,35
5419,4,199,406,102,42
5420,5,148,423,105,53
5421,6,148,505,106,32
5422,7,158,494,112,37
5423,8,175,412,96,40
5424,1,167,422,109,39
5425,2,160,437,99,33
5426,3,174,386,115,32
5427,4,171,464,85,44
5428,5,148,491,110,49
5429,6,153,480,117,32
5430,7,162,410,100,33
5431,8,147,518,117,45
5432,1,168,534,101,36
5433,2,186,378,102,30
5434,3,169,589,117,33
5435,4,156,508,94,44
5436,5,155,349,100,54
5437,6,157,435,99,42
5438,7,189,450,67,43
5439,8,175,470,101,38
5440,1,194,402,106,34
5441,2,185,518,90,47
5442,3,164,442,88,42
5443,4,171,402,101,45
5444,5,199,543,106,49
5445,6,160,432,103,38
5446,7,172,482,110,49
5447,8,160,459,114,34
5448,1,163,440,90,30
5449,2,142,470,89,41
5450,3,165,477,90,36
5451,4,176,546,112,35
5452,5,191,421,90,46
5453,6,178,444,102,43
5454,7,131,459,86,37
5455,8,202,416,105,34
5456,1,146,408,100,43
5457,2,134,383,100,39
5458,3,172,474,124,39
5459,4,168,473,101,40
5460,5,138,506,90,54
5461,6,154,477,110,40
5462,7,199,421,89,40
5463,8,154,412,104,28
5464,1,177,454,117,41
5465,2,191,482,96,42
5466,3,180,355,100,39
5467,4,173,503,96,46
5468,5,150,359,105,56
5469,6,180,413,100,39
5470,7,172,434,93,37
5471,8,157,536,99,40
5472,1,168,421,100,38
5473,2,170,462,108,39
5474,3,172,391,92,42
5475,4,172,466,103,44
5476,5,186,451,101,54
5477,6,165,471,98,42
5478,7,156,498,106,41
5479,8,148,359,107,45
5480,1,166,492,123,33
5481,2,174,437,95,37
5482,3,173,432,106,45
5483,4,154,457,90,31
5484,5,182,522,120,42
5485,6,167,426,108,41
5486,7,144,431,90,45
5487,8,159,424,109,37
5488,1,179,458,107,44
5489,2,152,370,80,38
5490,3,161,446,105,36
5491,4,163,467,80,39
5492,5,165,443,111,53
5493,6,165,429,97,40
5494,7,172,473,97,34
5495,8,179,431,82,37
5496,1,126,510,85,49
5497,2,156,466,113,43
5498,3,156,457,108,32
5499,4,166,415,110,39
5500,5,170,527,89,53
5501,6,153,418,95,39
5502,7,171,390,105,40
5503,8,187,394,108,39
5504,1,161,450,108,40
5505,2,162,442,93,34
5506,3,189,490,80,38
5507,4,146,374,89,43
5508,5,209,382,101,49
5509,6,159,383,98,48
5510,7,176,488,99,40
5511,8,188,469,98,34
5512,1,167,465,98,42
5513,2,173,452,98,33
5514,3,152,486,116,36
5515,4,169,326,97,40
5516,5,187,405,119,54
5517,6,154,546,98,32
5518,7,172,540,85,40
5519,8,189,468,103,35
5520,1,179,481,103,44
5521,2,174,561,90,40
5522,3,192,450,105,33
5523,4,161,372,79,38
5524,5,167,441,107,52
5525,6,162,429,87,47
5526,7,158,455,94,42
5527,8,156,434,102,43
5528,1,166,338,97,40
5529,2,176,396,89,42
5530,3,133,475,96,32
5531,4,176,388,104,44
5532,5,186,403,113,51
5533,6,194,459,105,44
5534,7,176,367,104,34
5535,8,136,399,108,39
5536,1,154,332,103,39
5537,2,170,456,93,28
5538,3,158,430,107,34
5539,4,169,490,94,45
5540,5,171,368,90,46
5541,6,150,463,112,42
5542,7,177,351,112,36
5543,8,179,423,95,41
5544,1,175,456,86,39
5545,2,179,428,106,39
5546,3,189,456,119,41
5547,4,161,440,100,43
5548,5,180,499,95,52
5549,6,157,442,111,39
5550,7,188,497,106,42
5551,8,179,470,118,41
5552,1,170,364,94,37
5553,2,149,494,87,36
5554,3,174,431,103,36
5555,4,180,454,116,48
5556,5,204,504,99,44
5557,6,177,386,100,43
5558,7,157,358,86,48
5559,8,175,463,106,37
5560,1,171,476,108,41
5561,2,172,419,84,37
5562,3,160,508,108,48
5563,4,182,480,91,41
5564,5,167,486,101,46
5565,6,152,433,91,41
5566,7,167,461,91,32
5567,8,164,376,115,43
5568,1,187,470,80,36
5569,2,157,415,98,36
5570,3,175,446,91,36
5571,4,165,456,83,39
5572,5,175,460,98,40
5573,6,197,495,104,40
5574,7,156,435,109,39
5575,8,188,485,102,47
5576,1,161,530,91,48
5577,2,171,501,99,42
5578,3,181,495,104,27
5579,4,154,498,99,36
5580,5,179,472,104,53
5581,6,159,466,88,39
5582,7,175,517,90,36
5583,8,187,518,92,46
5584,1,151,403,80,34
5585,2,164,533,100,39
5586,3,150,425,87,32
5587,4,173,395,92,48
5588,5,150,383,100,50
5589,6,145,371,93,42
5590,7,188,460,94,39
5591,8,189,464,86,35
5592,1,150,477,89,48
5593,2,166,451,103,35
5594,3,164,454,83,43
5595,4,165,495,103,33
5596,5,162,489,100,48
5597,6,192,460,82,36
5598,7,173,443,118,41
5599,8,168,361,105,38
5600,1,154,445,103,42
5601,2,183,363,112,44
5602,3,155,495,96,41
5603,4,180,472,110,39
5604,5,144,465,95,59
5605,6,181,545,107,41
5606,7,178,372,106,34
5607,8,165,492,104,46
5608,1,149,487,94,44
5609,2,183,441,105,39
5610,3,190,504,91,40
5611,4,195,381,107,46
5612,5,147,435,91,47
5613,6,154,444,74,35
5614,7,178,435,96,40
5615,8,147,491,107,39
5616,1,169,482,122,36
5617,2,176,437,95,40
5618,3,182,447,106,36
5619,4,181,505,107,45
5620,5,161,450,105,49
5621,6,176,367,102,43
5622,7,162,402,117,49
5623,8,179,327,101,28
5624,1,197,518,104,41
5625,2,146,420,92,48
5626,3,164,486,114,39
5627,4,183,417,92,38
5628,5,191,433,122,60
5629,6,191,467,106,37
5630,7,180,474,94,41
5631,8,181,518,97,40
5632,1,168,423,102,38
5633,2,169,537,102,37
5634,3,165,344,103,37
5635,4,144,472,105,34
5636,5,170,476,69,44
5637,6,184,512,106,46
5638,7,170,407,96,43
5639,8,162,486,82,43
5640,1,181,487,101,41
5641,2,170,421,104,45
5642,3,147,411,96,41
5643,4,160,352,102,38
5644,5,166,446,101,50
5645,6,163,433,90,40
5646,7,149,377,101,38
5647,8,167,442,83,29
5648,1,153,422,75,30
5649,2,148,504,90,34
5650,3,150,402,96,35
5651,4,167,502,123,47
5652,5,156,426,106,49
5653,6,186,451,115,39
5654,7,182,478,105,38
5655,8,154,443,89,38
5656,1,166,547,108,44
5657,2,208,345,111,36
5658,3,163,450,83,40
5659,4,155,384,87,43
5660,5,175,499,113,49
5661,6,137,424,97,29
5662,7,172,499,94,48
5663,8,172,492,99,40
5664,1,178,503,87,38
5665,2,142,368,99,39
5666,3,167,468,75,34
5667,4,156,449,128,43
5668,5,142,392,106,37
5669,6,146,480,105,33
5670,7,150,426,99,40
5671,8,173,537,93,45
5672,1,164,489,111,36
5673,2,152,507,97,38
5674,3,185,523,107,34
5675,4,171,442,103,46
5676,5,182,538,99,46
5677,6,171,500,100,43
5678,7,181,466,108,48
5679,8,166,475,101,36
5680,1,181,501,102,44
5681,2,161,477,95,41
5682,3,161,479,85,35
5683,4,139,480,77,37
5684,5,164,526,85,39
5685,6,156,514,106,44
5686,7,181,316,107,42
5687,8,175,527,102,34
5688,1,180,386,106,35
5689,2,152,429,106,43
5690,3,180,453,93,45
5691,4,157,437,98,39
5692,5,162,431,126,40
5693,6,159,462,98,39
5694,7,159,555,82,32
5695,8,189,474,126,37
5696,1,160,520,83,39
5697,2,163,464,101,45
5698,3,157,444,102,40
5699,4,154,499,101,45
5700,5,177,529,106,35
5701,6,173,471,105,34
5702,7,173,498,102,48
5703,8,191,385,93,41
5704,1,158,473,76,34
5705,2,177,533,92,37
5706,3,176,511,97,44
5707,4,176,391,99,39
5708,5,176,428,93,49
5709,6,167,522,99,42
5710,7,171,484,86,42
5711,8,156,416,88,39
5712,1,205,377,104,44
5713,2,166,459,103,34
5714,3,158,446,111,33
5715,4,151,462,81,45
5716,5,192,483,86,42
5717,6,199,494,107,41
5718,7,182,502,112,46
5719,8,180,502,86,47
5720,1,167,470,94,43
5721,2,151,491,102,33
5722,3,175,500,112,42
5723,4,182,429,96,45
5724,5,156,450,99,43
5725,6,168,447,102,39
5726,7,170,427,93,33
5727,8,191,471,97,33
5728,1,170,487,86,40
5729,2,157,502,78,39
5730,3,169,519,92,34
5731,4,164,410,109,34
5732,5,148,423,91,33
5733,6,176,532,80,42
5734,7,164,435,109,42
5735,8,183,492,105,41
5736,1,169,426,103,44
5737,2,165,446,89,41
5738,3,151,525,107,38
5739,4,186,435,96,38
5740,5,165,362,106,38
5741,6,165,477,108,31
5742,7,164,407,96,37
5743,8,192,512,100,25
5744,1,161,435,103,31
5745,2,166,388,104,45
5746,3,161,419,104,42
5747,4,176,408,111,41
5748,5,183,540,85,36
5749,6,176,421,115,33
5750,7,150,441,75,31
5751,8,163,491,86,30
5752,1,156,484,98,38
5753,2,159,495,97,50
5754,3,160,344,100,41
5755,4,162,397,107,45
5756,5,180,434,101,42
5757,6,181,488,94,36
5758,7,152,445,108,38
5759,8,192,393,78,39
5760,1,152,445,110,43
5761,2,174,442,87,46
5762,3,185,462,93,46
5763,4,147,465,104,44
5764,5,188,491,89,45
5765,6,188,420,94,35
5766,7,195,476,93,44
5767,8,189,512,95,37
5768,1,183,371,68,37
5769,2,179,405,108,34
5770,3,159,522,81,38
5771,4,153,500,103,33
5772,5,158,431,100,39
5773,6,157,564,114,42
5774,7,172,392,102,49
5775,8,156,414,80,42
5776,1,155,424,107,43
5777,2,159,465,105,33
5778,3,174,399,115,32
5779,4,162,438,97,42
5780,5,184,459,116,40
5781,6,139,386,108,38
5782,7,155,452,114,42
5783,8,173,381,109,44
5784,1,180,425,86,43
5785,2,141,467,95,35
5786,3,175,467,106,40
5787,4,171,399,102,43
5788,5,191,447,89,43
5789,6,169,516,89,41
5790,7,153,379,103,38
5791,8,161,489,96,19
5792,1,191,530,93,41
5793,2,172,382,117,38
5794,3,159,383,117,35
5795,4,168,413,96,40
5796,5,159,518,107,36
5797,6,183,476,94,45
5798,7,158,471,109,45
5799,8,184,374,88,37
5800,1,187,438,95,40
5801,2,167,459,96,32
5802,3,177,533,82,44
5803,4,165,482,106,36
5804,5,153,398,109,45
5805,6,182,501,89,42
5806,7,162,460,109,44
5807,8,175,419,95,38
5808,1,167,371,112,42
5809,2,166,440,103,46
5810,3,163,482,100,43
5811,4,173,364,104,48
5812,5,175,472,111,42
5813,6,196,497,112,28
5814,7,204,475,118,32
5815,8,180,458,105,39
5816,1,161,481,79,40
5817,2,200,400,94,44
5818,3,166,503,96,34
5819,4,187,569,100,41
5820,5,174,486,103,44
5821,6,171,433,83,36
5822,7,148,556,100,46
5823,8,160,405,91,43
5824,1,153,430,83,37
5825,2,160,386,111,40
5826,3,160,392,114,52
5827,4,175,414,111,40
5828,5,159,475,101,39
5829,6,181,453,101,39
5830,7,175,454,96,38
5831,8,129,488,86,44
5832,1,169,496,117,37
5833,2,146,391,111,38
5834,3,151,423,98,31
5835,4,164,541,110,40
5836,5,177,479,105,42
5837,6,168,435,122,32
5838,7,160,407,106,38
5839,8,173,428,97,41
5840,1,166,497,107,34
5841,2,164,381,101,41
5842,3,155,462,99,44
5843,4,176,413,104,41
5844,5,160,425,90,40
5845,6,164,487,94,30
5846,7,167,483,106,41
5847,8,177,479,91,37
5848,1,172,433,101,39
5849,2,170,495,92,40
5850,3,156,472,71,34
5851,4,176,423,109,48
5852,5,181,524,102,36
5853,6,176,607,110,35
5854,7,171,393,102,43
5855,8,192,515,91,35
5856,1,160,396,104,32
5857,2,190,467,110,38
5858,3,146,377,101,39
5859,4,162,456,74,42
5860,5,159,474,93,41
5861,6,137,586,97,37
5862,7,149,395,95,45
5863,8,149,337,117,48
5864,1,179,425,101,40
5865,2,174,442,104,40
5866,3,153,475,116,48
5867,4,149,398,92,48
5868,5,190,367,106,36
5869,6,194,514,96,41
5870,7,161,506,98,35
5871,8,184,394,93,41
5872,1,180,516,81,41
5873,2,163,460,72,36
5874,3,179,464,103,46
5875,4,158,562,90,38
5876,5,177,417,93,43
5877,6,163,443,92,33
