datetime,machineID,volt,rotate,pressure,vibration
2015-02-07 01:00:00,6,159,508,106,41
2015-02-07 01:00:00,7,191,460,94,37
2015-02-07 01:00:00,8,154,423,106,36
2015-02-07 02:00:00,1,174,471,93,38
2015-02-07 02:00:00,2,159,430,99,37
2015-02-07 02:00:00,3,170,433,107,41
2015-02-07 02:00:00,4,184,404,93,47
2015-02-07 02:00:00,5,165,521,88,39
2015-02-07 02:00:00,6,133,441,85,40
2015-02-07 02:00:00,7,192,334,95,34
2015-02-07 02:00:00,8,182,422,111,37
2015-02-07 03:00:00,1,178,453,96,39
2015-02-07 03:00:00,2,169,501,93,32
2015-02-07 03:00:00,3,173,520,100,41
2015-02-07 03:00:00,4,159,412,104,45
2015-02-07 03:00:00,5,161,473,81,42
2015-02-07 03:00:00,6,172,465,101,35
2015-02-07 03:00:00,7,216,447,96,45
2015-02-07 03:00:00,8,183,439,100,30
2015-02-07 04:00:00,1,173,476,98,43
2015-02-07 04:00:00,2,162,499,106,31
2015-02-07 04:00:00,3,152,419,100,43
2015-02-07 04:00:00,4,166,448,95,38
2015-02-07 04:00:00,5,185,396,119,44
2015-02-07 04:00:00,6,180,423,92,44
2015-02-07 04:00:00,7,206,404,108,39
2015-02-07 04:00:00,8,169,513,98,39
2015-02-07 05:00:00,1,172,472,91,33
2015-02-07 05:00:00,2,151,413,103,48
2015-02-07 05:00:00,3,182,437,112,37
2015-02-07 05:00:00,4,165,499,94,40
2015-02-07 05:00:00,5,167,428,93,42
2015-02-07 05:00:00,6,165,450,96,42
2015-02-07 05:00:00,7,191,373,126,39
2015-02-07 05:00:00,8,142,582,97,40
2015-02-07 06:00:00,1,184,430,114,38
2015-02-07 06:00:00,2,163,493,103,44
2015-02-07 06:00:00,3,163,375,104,37
2015-02-07 06:00:00,4,180,462,102,38
2015-02-07 06:00:00,5,179,472,99,43
2015-02-07 06:00:00,6,162,460,99,38
2015-02-07 06:00:00,7,197,548,88,36
2015-02-07 06:00:00,8,155,498,87,38
2015-02-07 07:00:00,1,167,454,105,36
2015-02-07 07:00:00,2,195,404,90,34
2015-02-07 07:00:00,3,144,504,104,39
2015-02-07 07:00:00,4,190,529,95,37
2015-02-07 07:00:00,5,185,437,116,41
2015-02-07 07:00:00,6,187,527,113,38
2015-02-07 07:00:00,7,172,428,86,38
2015-02-07 07:00:00,8,137,416,103,37
2015-02-07 08:00:00,1,173,446,109,43
2015-02-07 08:00:00,2,161,413,85,41
2015-02-07 08:00:00,3,168,431,100,41
2015-02-07 08:00:00,4,146,317,100,43
2015-02-07 08:00:00,5,185,412,90,48
2015-02-07 08:00:00,6,180,410,113,42
2015-02-07 08:00:00,7,203,463,109,40
2015-02-07 08:00:00,8,169,524,103,40
2015-02-07 09:00:00,1,156,510,93,32
2015-02-07 09:00:00,2,171,496,96,38
2015-02-07 09:00:00,3,187,405,91,30
2015-02-07 09:00:00,4,183,442,101,38
2015-02-07 09:00:00,5,177,412,98,35
2015-02-07 09:00:00,6,162,471,106,32
2015-02-07 09:00:00,7,202,501,107,42
2015-02-07 09:00:00,8,178,451,106,36
2015-02-07 10:00:00,1,193,425,85,39
2015-02-07 10:00:00,2,184,511,111,31
2015-02-07 10:00:00,3,170,493,84,40
2015-02-07 10:00:00,4,189,387,94,33
2015-02-07 10:00:00,5,134,508,106,36
2015-02-07 10:00:00,6,171,511,116,46
2015-02-07 10:00:00,7,193,447,95,39
2015-02-07 10:00:00,8,166,326,93,39
2015-02-07 11:00:00,1,190,474,106,44
2015-02-07 11:00:00,2,191,434,104,48
2015-02-07 11:00:00,3,183,436,104,39
2015-02-07 11:00:00,4,175,526,91,30
2015-02-07 11:00:00,5,177,404,105,34
2015-02-07 11:00:00,6,171,506,97,39
2015-02-07 11:00:00,7,189,509,106,47
2015-02-07 11:00:00,8,166,386,86,45
2015-02-07 12:00:00,1,142,462,109,44
2015-02-07 12:00:00,2,170,464,118,27
2015-02-07 12:00:00,3,175,444,97,41
2015-02-07 12:00:00,4,153,441,96,35
2015-02-07 12:00:00,5,174,487,96,37
2015-02-07 12:00:00,6,193,433,116,44
2015-02-07 12:00:00,7,193,481,105,43
2015-02-07 12:00:00,8,172,499,118,41
2015-02-07 13:00:00,1,166,415,89,40
2015-02-07 13:00:00,2,160,384,98,35
2015-02-07 13:00:00,3,173,429,108,38
2015-02-07 13:00:00,4,170,471,93,43
2015-02-07 13:00:00,5,170,429,103,40
2015-02-07 13:00:00,6,151,415,95,34
2015-02-07 13:00:00,7,202,438,96,38
2015-02-07 13:00:00,8,182,466,113,42
2015-02-07 14:00:00,1,178,449,81,43
2015-02-07 14:00:00,2,153,474,101,46
2015-02-07 14:00:00,3,172,395,107,34
2015-02-07 14:00:00,4,172,513,109,47
2015-02-07 14:00:00,5,190,483,85,36
2015-02-07 14:00:00,6,169,414,81,41
2015-02-07 14:00:00,7,194,408,109,35
2015-02-07 14:00:00,8,204,499,91,39
2015-02-07 15:00:00,1,177,484,102,45
2015-02-07 15:00:00,2,149,505,94,40
2015-02-07 15:00:00,3,161,433,87,38
2015-02-07 15:00:00,4,178,444,110,42
2015-02-07 15:00:00,5,165,456,107,43
2015-02-07 15:00:00,6,146,495,119,40
2015-02-07 15:00:00,7,193,415,108,36
2015-02-07 15:00:00,8,147,355,103,39
2015-02-07 16:00:00,1,181,391,115,36
2015-02-07 16:00:00,2,179,518,98,36
2015-02-07 16:00:00,3,168,394,97,49
2015-02-07 16:00:00,4,162,465,106,42
2015-02-07 16:00:00,5,178,457,98,32
2015-02-07 16:00:00,6,175,484,97,33
2015-02-07 16:00:00,7,188,385,103,34
2015-02-07 16:00:00,8,182,437,103,34
2015-02-07 17:00:00,1,163,470,108,47
2015-02-07 17:00:00,2,157,407,102,47
2015-02-07 17:00:00,3,186,437,92,41
2015-02-07 17:00:00,4,174,495,80,32
2015-02-07 17:00:00,5,174,488,91,37
2015-02-07 17:00:00,6,164,517,106,37
2015-02-07 17:00:00,7,191,406,109,44
2015-02-07 17:00:00,8,172,334,95,44
2015-02-07 18:00:00,1,151,530,101,49
2015-02-07 18:00:00,2,182,407,119,31
2015-02-07 18:00:00,3,190,402,99,32
2015-02-07 18:00:00,4,171,543,107,39
2015-02-07 18:00:00,5,212,443,100,43
2015-02-07 18:00:00,6,160,486,105,45
2015-02-07 18:00:00,7,191,524,92,43
2015-02-07 18:00:00,8,157,518,109,34
2015-02-07 19:00:00,1,174,535,113,41
2015-02-07 19:00:00,2,168,472,83,44
2015-02-07 19:00:00,3,168,437,116,32
2015-02-07 19:00:00,4,150,395,104,34
2015-02-07 19:00:00,5,162,407,99,41
2015-02-07 19:00:00,6,187,515,83,45
2015-02-07 19:00:00,7,187,456,90,38
2015-02-07 19:00:00,8,183,445,111,42
2015-02-07 20:00:00,1,146,456,107,42
2015-02-07 20:00:00,2,172,419,93,36
2015-02-07 20:00:00,3,157,462,95,53
2015-02-07 20:00:00,4,164,384,91,41
2015-02-07 20:00:00,5,171,480,110,43
2015-02-07 20:00:00,6,167,423,97,44
2015-02-07 20:00:00,7,198,550,96,44
2015-02-07 20:00:00,8,196,459,87,31
2015-02-07 21:00:00,1,179,503,108,37
2015-02-07 21:00:00,2,176,434,98,40
2015-02-07 21:00:00,3,142,515,117,36
2015-02-07 21:00:00,4,177,480,103,43
2015-02-07 21:00:00,5,146,438,86,37
2015-02-07 21:00:00,6,202,454,98,40
2015-02-07 21:00:00,7,181,471,109,36
2015-02-07 21:00:00,8,178,416,108,42
2015-02-07 22:00:00,1,180,371,107,41
2015-02-07 22:00:00,2,163,488,112,39
2015-02-07 22:00:00,3,176,448,95,44
2015-02-07 22:00:00,4,160,478,87,35
2015-02-07 22:00:00,5,168,468,103,42
2015-02-07 22:00:00,6,176,382,108,43
2015-02-07 22:00:00,7,187,448,83,45
2015-02-07 22:00:00,8,169,391,106,51
2015-02-07 23:00:00,1,141,530,87,44
2015-02-07 23:00:00,2,175,504,104,37
2015-02-07 23:00:00,3,166,494,97,41
2015-02-07 23:00:00,4,167,408,89,46
2015-02-07 23:00:00,5,171,488,105,36
2015-02-07 23:00:00,6,133,261,103,44
2015-02-07 23:00:00,7,192,438,94,38
2015-02-07 23:00:00,8,176,436,116,39
2015-02-08 00:00:00,1,184,450,87,30
2015-02-08 00:00:00,2,172,403,89,42
2015-02-08 00:00:00,3,164,457,117,37
2015-02-08 00:00:00,4,180,364,91,43
2015-02-08 00:00:00,5,138,402,89,40
2015-02-08 00:00:00,6,164,537,87,33
2015-02-08 00:00:00,7,174,480,107,41
2015-02-08 00:00:00,8,150,381,102,46
2015-02-08 01:00:00,1,166,486,108,50
2015-02-08 01:00:00,2,166,442,122,42
2015-02-08 01:00:00,3,177,419,107,43
2015-02-08 01:00:00,4,166,467,99,41
2015-02-08 01:00:00,5,163,459,119,48
2015-02-08 01:00:00,6,173,370,83,43
2015-02-08 01:00:00,7,203,484,106,51
2015-02-08 01:00:00,8,178,544,68,41
2015-02-08 02:00:00,1,159,488,102,43
2015-02-08 02:00:00,2,185,453,128,40
2015-02-08 02:00:00,3,172,423,95,44
2015-02-08 02:00:00,4,170,405,97,42
2015-02-08 02:00:00,5,182,499,99,48
2015-02-08 02:00:00,6,159,480,105,50
2015-02-08 02:00:00,7,168,466,101,44
2015-02-08 02:00:00,8,154,396,115,42
2015-02-08 03:00:00,1,176,508,90,43
2015-02-08 03:00:00,2,171,528,108,30
2015-02-08 03:00:00,3,156,465,107,43
2015-02-08 03:00:00,4,169,326,101,46
2015-02-08 03:00:00,5,160,461,88,41
2015-02-08 03:00:00,6,187,392,98,38
2015-02-08 03:00:00,7,182,439,106,46
2015-02-08 03:00:00,8,188,435,100,46
2015-02-08 04:00:00,1,189,489,105,41
2015-02-08 04:00:00,2,166,533,113,34
2015-02-08 04:00:00,3,173,485,101,41
2015-02-08 04:00:00,4,168,364,102,42
2015-02-08 04:00:00,5,200,469,85,37
2015-02-08 04:00:00,6,174,464,119,41
2015-02-08 04:00:00,7,176,448,112,43
2015-02-08 04:00:00,8,145,550,93,35
2015-02-08 05:00:00,1,193,321,95,39
2015-02-08 05:00:00,2,170,495,109,36
2015-02-08 05:00:00,3,190,495,112,37
2015-02-08 05:00:00,4,164,412,90,50
2015-02-08 05:00:00,5,179,455,113,40
2015-02-08 05:00:00,6,198,457,78,49
2015-02-08 05:00:00,7,181,392,96,48
2015-02-08 05:00:00,8,199,493,81,45
2015-02-08 06:00:00,1,151,489,91,43
2015-02-08 06:00:00,2,180,498,106,43
2015-02-08 06:00:00,3,165,466,86,34
2015-02-08 06:00:00,4,135,522,94,38
2015-02-08 06:00:00,5,156,480,112,52
2015-02-08 06:00:00,6,204,497,105,44
2015-02-08 06:00:00,7,205,469,108,37
2015-02-08 06:00:00,8,152,468,97,44
2015-02-08 07:00:00,1,163,472,94,48
2015-02-08 07:00:00,2,181,415,109,40
2015-02-08 07:00:00,3,165,475,125,34
2015-02-08 07:00:00,4,155,496,93,39
2015-02-08 07:00:00,5,167,445,86,42
2015-02-08 07:00:00,6,176,427,90,44
2015-02-08 07:00:00,7,134,522,76,43
2015-02-08 07:00:00,8,183,403,96,36
2015-02-08 08:00:00,1,172,450,104,41
2015-02-08 08:00:00,2,162,435,111,31
2015-02-08 08:00:00,3,162,444,102,39
2015-02-08 08:00:00,4,157,507,111,45
2015-02-08 08:00:00,5,191,461,111,46
2015-02-08 08:00:00,6,159,408,98,34
2015-02-08 08:00:00,7,143,454,120,41
2015-02-08 08:00:00,8,168,413,100,31
2015-02-08 09:00:00,1,170,415,94,43
2015-02-08 09:00:00,2,172,384,109,38
2015-02-08 09:00:00,3,161,559,102,39
2015-02-08 09:00:00,4,153,367,103,33
2015-02-08 09:00:00,5,165,474,89,42
2015-02-08 09:00:00,6,204,461,84,37
2015-02-08 09:00:00,7,179,458,108,35
2015-02-08 09:00:00,8,179,501,105,39
2015-02-08 10:00:00,1,163,449,95,44
2015-02-08 10:00:00,2,143,493,88,42
2015-02-08 10:00:00,3,182,418,109,44
2015-02-08 10:00:00,4,155,447,86,44
2015-02-08 10:00:00,5,166,446,96,37
2015-02-08 10:00:00,6,155,447,111,39
2015-02-08 10:00:00,7,176,384,99,41
2015-02-08 10:00:00,8,170,452,104,38
2015-02-08 11:00:00,1,134,411,112,46
2015-02-08 11:00:00,2,173,396,95,44
2015-02-08 11:00:00,3,167,368,104,40
2015-02-08 11:00:00,4,168,419,102,31
2015-02-08 11:00:00,5,169,421,95,39
2015-02-08 11:00:00,6,155,535,91,39
2015-02-08 11:00:00,7,174,432,103,37
2015-02-08 11:00:00,8,170,389,115,41
2015-02-08 12:00:00,1,165,439,105,45
2015-02-08 12:00:00,2,177,400,100,42
2015-02-08 12:00:00,3,149,343,96,33
2015-02-08 12:00:00,4,168,485,109,46
2015-02-08 12:00:00,5,185,385,97,38
2015-02-08 12:00:00,6,148,478,86,41
2015-02-08 12:00:00,7,177,562,130,43
2015-02-08 12:00:00,8,171,476,108,40
2015-02-08 13:00:00,1,152,459,111,44
2015-02-08 13:00:00,2,183,381,93,36
2015-02-08 13:00:00,3,169,368,103,35
2015-02-08 13:00:00,4,168,510,94,37
2015-02-08 13:00:00,5,162,477,96,33
2015-02-08 13:00:00,6,166,370,96,43
2015-02-08 13:00:00,7,196,513,93,36
2015-02-08 13:00:00,8,190,515,107,37
2015-02-08 14:00:00,1,170,429,121,42
2015-02-08 14:00:00,2,180,499,94,47
2015-02-08 14:00:00,3,164,442,101,43
2015-02-08 14:00:00,4,180,428,90,35
2015-02-08 14:00:00,5,172,531,101,38
2015-02-08 14:00:00,6,162,437,104,47
2015-02-08 14:00:00,7,193,546,127,40
2015-02-08 14:00:00,8,169,432,105,42
2015-02-08 15:00:00,1,157,417,103,40
2015-02-08 15:00:00,2,171,448,114,32
2015-02-08 15:00:00,3,164,495,102,43
2015-02-08 15:00:00,4,175,456,100,36
2015-02-08 15:00:00,5,178,371,100,35
2015-02-08 15:00:00,6,166,456,114,36
2015-02-08 15:00:00,7,184,426,104,39
2015-02-08 15:00:00,8,180,416,102,46
2015-02-08 16:00:00,1,168,474,93,36
2015-02-08 16:00:00,2,190,404,102,37
2015-02-08 16:00:00,3,167,472,91,40
2015-02-08 16:00:00,4,163,459,93,35
2015-02-08 16:00:00,5,178,396,98,46
2015-02-08 16:00:00,6,183,497,104,36
2015-02-08 16:00:00,7,169,438,86,37
2015-02-08 16:00:00,8,186,489,121,40
2015-02-08 17:00:00,1,158,459,96,36
2015-02-08 17:00:00,2,181,489,88,47
2015-02-08 17:00:00,3,186,384,113,37
2015-02-08 17:00:00,4,186,487,82,41
2015-02-08 17:00:00,5,174,456,106,37
2015-02-08 17:00:00,6,192,462,99,42
2015-02-08 17:00:00,7,175,487,96,41
2015-02-08 17:00:00,8,202,361,80,41
2015-02-08 18:00:00,1,163,419,86,42
2015-02-08 18:00:00,2,173,409,92,37
2015-02-08 18:00:00,3,155,395,98,43
2015-02-08 18:00:00,4,161,467,86,42
2015-02-08 18:00:00,5,165,401,91,40
2015-02-08 18:00:00,6,160,424,87,42
2015-02-08 18:00:00,7,185,530,107,36
2015-02-08 18:00:00,8,140,477,112,32
2015-02-08 19:00:00,1,164,466,107,40
2015-02-08 19:00:00,2,162,393,88,40
2015-02-08 19:00:00,3,162,434,102,42
2015-02-08 19:00:00,4,168,399,80,32
2015-02-08 19:00:00,5,166,454,99,43
2015-02-08 19:00:00,6,156,461,97,55
2015-02-08 19:00:00,7,178,396,92,37
2015-02-08 19:00:00,8,168,403,88,32
2015-02-08 20:00:00,1,189,437,102,38
2015-02-08 20:00:00,2,171,593,94,39
2015-02-08 20:00:00,3,171,510,108,38
2015-02-08 20:00:00,4,177,454,104,37
2015-02-08 20:00:00,5,192,383,107,40
2015-02-08 20:00:00,6,166,479,113,36
2015-02-08 20:00:00,7,169,418,97,38
2015-02-08 20:00:00,8,156,480,98,41
2015-02-08 21:00:00,1,180,395,95,35
2015-02-08 21:00:00,2,175,474,106,34
2015-02-08 21:00:00,3,164,481,100,35
2015-02-08 21:00:00,4,181,441,97,42
2015-02-08 21:00:00,5,202,446,115,43
2015-02-08 21:00:00,6,144,414,104,36
2015-02-08 21:00:00,7,181,519,109,41
2015-02-08 21:00:00,8,163,423,113,43
2015-02-08 22:00:00,1,166,454,97,36
2015-02-08 22:00:00,2,161,469,98,35
2015-02-08 22:00:00,3,166,407,89,43
2015-02-08 22:00:00,4,159,400,98,41
2015-02-08 22:00:00,5,142,431,95,34
2015-02-08 22:00:00,6,153,463,98,38
2015-02-08 22:00:00,7,159,457,95,37
2015-02-08 22:00:00,8,206,452,76,39
2015-02-08 23:00:00,1,151,396,116,45
2015-02-08 23:00:00,2,165,532,94,47
2015-02-08 23:00:00,3,171,409,97,36
2015-02-08 23:00:00,4,175,475,93,39
2015-02-08 23:00:00,5,161,427,98,40
2015-02-08 23:00:00,6,171,462,113,43
2015-02-08 23:00:00,7,152,462,112,37
2015-02-08 23:00:00,8,175,512,133,44
2015-02-09 00:00:00,1,185,456,104,37
2015-02-09 00:00:00,2,184,439,74,41
2015-02-09 00:00:00,3,171,457,105,33
2015-02-09 00:00:00,4,173,426,104,41
2015-02-09 00:00:00,5,142,416,86,48
2015-02-09 00:00:00,6,191,467,109,44
2015-02-09 00:00:00,7,163,491,106,44
2015-02-09 00:00:00,8,182,468,97,48
2015-02-09 01:00:00,1,148,498,116,35
2015-02-09 01:00:00,2,215,526,94,45
2015-02-09 01:00:00,3,187,459,102,38
2015-02-09 01:00:00,4,202,447,99,42
2015-02-09 01:00:00,5,172,470,111,35
2015-02-09 01:00:00,6,150,465,96,35
2015-02-09 01:00:00,7,187,439,90,30
2015-02-09 01:00:00,8,183,514,90,35
2015-02-09 02:00:00,1,152,461,74,23
2015-02-09 02:00:00,2,166,551,107,43
2015-02-09 02:00:00,3,171,428,118,39
2015-02-09 02:00:00,4,189,494,99,39
2015-02-09 02:00:00,5,180,472,98,47
2015-02-09 02:00:00,6,174,478,98,42
2015-02-09 02:00:00,7,169,495,101,51
2015-02-09 02:00:00,8,209,497,102,44
2015-02-09 03:00:00,1,158,462,106,39
2015-02-09 03:00:00,2,178,429,107,38
2015-02-09 03:00:00,3,170,524,98,37
2015-02-09 03:00:00,4,154,375,114,39
2015-02-09 03:00:00,5,170,389,99,40
2015-02-09 03:00:00,6,169,423,99,38
2015-02-09 03:00:00,7,178,463,100,41
2015-02-09 03:00:00,8,170,436,106,39
2015-02-09 04:00:00,1,155,403,104,38
2015-02-09 04:00:00,2,180,556,92,34
2015-02-09 04:00:00,3,175,481,96,44
2015-02-09 04:00:00,4,166,458,119,42
2015-02-09 04:00:00,5,158,388,92,37
2015-02-09 04:00:00,6,138,415,92,39
2015-02-09 04:00:00,7,166,435,98,51
2015-02-09 04:00:00,8,170,386,109,41
2015-02-09 05:00:00,1,156,498,105,42
2015-02-09 05:00:00,2,172,465,102,37
2015-02-09 05:00:00,3,166,358,102,36
2015-02-09 05:00:00,4,178,581,94,45
2015-02-09 05:00:00,5,166,452,101,46
2015-02-09 05:00:00,6,168,471,107,44
2015-02-09 05:00:00,7,193,409,92,42
2015-02-09 05:00:00,8,147,515,94,49
2015-02-09 06:00:00,1,189,499,88,36
2015-02-09 06:00:00,2,151,455,90,44
2015-02-09 06:00:00,3,163,473,109,44
2015-02-09 06:00:00,4,174,497,96,34
2015-02-09 06:00:00,5,158,387,117,41
2015-02-09 06:00:00,6,189,529,103,41
2015-02-09 06:00:00,7,171,472,113,47
2015-02-09 06:00:00,8,170,507,101,41
2015-02-09 07:00:00,1,168,526,97,48
2015-02-09 07:00:00,2,135,418,105,30
2015-02-09 07:00:00,3,165,487,96,29
2015-02-09 07:00:00,4,166,435,84,40
2015-02-09 07:00:00,5,173,402,95,46
2015-02-09 07:00:00,6,163,423,109,41
2015-02-09 07:00:00,7,173,425,97,28
2015-02-09 07:00:00,8,173,602,102,39
2015-02-09 08:00:00,1,159,467,99,34
2015-02-09 08:00:00,2,184,425,88,39
2015-02-09 08:00:00,3,154,444,101,43
2015-02-09 08:00:00,4,180,537,101,42
2015-02-09 08:00:00,5,167,499,111,31
2015-02-09 08:00:00,6,121,513,90,32
2015-02-09 08:00:00,7,166,490,95,44
2015-02-09 08:00:00,8,165,492,118,42
2015-02-09 09:00:00,1,180,471,103,35
2015-02-09 09:00:00,2,161,445,86,39
2015-02-09 09:00:00,3,179,453,110,37
2015-02-09 09:00:00,4,160,335,105,50
2015-02-09 09:00:00,5,200,427,97,44
2015-02-09 09:00:00,6,170,472,101,36
2015-02-09 09:00:00,7,185,471,104,39
2015-02-09 09:00:00,8,173,517,103,38
2015-02-09 10:00:00,1,172,378,106,45
2015-02-09 10:00:00,2,143,356,97,47
2015-02-09 10:00:00,3,164,469,106,36
2015-02-09 10:00:00,4,169,495,105,37
2015-02-09 10:00:00,5,159,456,96,48
2015-02-09 10:00:00,6,143,518,108,39
2015-02-09 10:00:00,7,165,400,88,39
2015-02-09 10:00:00,8,184,548,108,42
2015-02-09 11:00:00,1,151,400,92,43
2015-02-09 11:00:00,2,159,499,83,44
2015-02-09 11:00:00,3,161,445,104,33
2015-02-09 11:00:00,4,137,404,90,39
2015-02-09 11:00:00,5,170,479,101,39
2015-02-09 11:00:00,6,198,474,112,41
2015-02-09 11:00:00,7,163,428,109,35
2015-02-09 11:00:00,8,129,430,99,44
2015-02-09 12:00:00,1,161,389,101,35
2015-02-09 12:00:00,2,157,475,100,44
2015-02-09 12:00:00,3,149,375,101,45
2015-02-09 12:00:00,4,155,464,102,32
2015-02-09 12:00:00,5,184,342,101,38
2015-02-09 12:00:00,6,146,370,124,45
2015-02-09 12:00:00,7,169,410,99,39
2015-02-09 12:00:00,8,185,369,93,40
2015-02-09 13:00:00,1,178,410,112,32
2015-02-09 13:00:00,2,165,512,106,34
2015-02-09 13:00:00,3,163,430,101,39
2015-02-09 13:00:00,4,196,443,105,34
2015-02-09 13:00:00,5,157,561,105,38
2015-02-09 13:00:00,6,187,492,95,35
2015-02-09 13:00:00,7,164,423,103,40
2015-02-09 13:00:00,8,217,447,96,39
2015-02-09 14:00:00,1,199,377,106,48
2015-02-09 14:00:00,2,165,428,109,37
2015-02-09 14:00:00,3,178,487,94,48
2015-02-09 14:00:00,4,154,507,103,24
2015-02-09 14:00:00,5,176,390,131,43
2015-02-09 14:00:00,6,154,565,90,43
2015-02-09 14:00:00,7,177,479,101,32
2015-02-09 14:00:00,8,155,470,101,44
2015-02-09 15:00:00,1,193,462,107,46
2015-02-09 15:00:00,2,169,399,106,44
2015-02-09 15:00:00,3,167,421,80,37
2015-02-09 15:00:00,4,178,436,91,44
2015-02-09 15:00:00,5,148,434,101,37
2015-02-09 15:00:00,6,174,416,91,47
2015-02-09 15:00:00,7,170,393,111,37
2015-02-09 15:00:00,8,153,407,97,39
2015-02-09 16:00:00,1,182,441,118,43
2015-02-09 16:00:00,2,153,385,93,38
2015-02-09 16:00:00,3,163,564,100,39
2015-02-09 16:00:00,4,153,470,90,41
2015-02-09 16:00:00,5,180,476,110,36
2015-02-09 16:00:00,6,172,491,92,43
2015-02-09 16:00:00,7,144,421,95,35
2015-02-09 16:00:00,8,186,410,109,39
2015-02-09 17:00:00,1,169,417,92,43
2015-02-09 17:00:00,2,148,450,107,41
2015-02-09 17:00:00,3,194,394,101,40
2015-02-09 17:00:00,4,166,467,94,43
2015-02-09 17:00:00,5,157,423,96,41
2015-02-09 17:00:00,6,158,462,79,41
2015-02-09 17:00:00,7,168,415,101,37
2015-02-09 17:00:00,8,175,463,92,36
2015-02-09 18:00:00,1,144,434,117,40
2015-02-09 18:00:00,2,156,453,91,39
2015-02-09 18:00:00,3,154,465,93,41
2015-02-09 18:00:00,4,159,447,106,42
2015-02-09 18:00:00,5,169,479,99,42
2015-02-09 18:00:00,6,165,429,115,38
2015-02-09 18:00:00,7,184,473,85,42
2015-02-09 18:00:00,8,145,311,82,32
2015-02-09 19:00:00,1,159,466,109,39
2015-02-09 19:00:00,2,158,363,97,46
2015-02-09 19:00:00,3,160,472,100,38
2015-02-09 19:00:00,4,163,402,91,44
2015-02-09 19:00:00,5,169,386,110,45
2015-02-09 19:00:00,6,172,493,117,39
2015-02-09 19:00:00,7,160,494,103,30
2015-02-09 19:00:00,8,157,433,90,37
2015-02-09 20:00:00,1,166,450,91,40
2015-02-09 20:00:00,2,156,445,90,39
2015-02-09 20:00:00,3,202,477,104,40
2015-02-09 20:00:00,4,167,413,103,49
2015-02-09 20:00:00,5,162,511,88,44
2015-02-09 20:00:00,6,178,449,92,37
2015-02-09 20:00:00,7,157,448,115,33
2015-02-09 20:00:00,8,161,455,107,40
2015-02-09 21:00:00,1,177,455,91,46
2015-02-09 21:00:00,2,145,482,93,32
2015-02-09 21:00:00,3,149,517,84,35
2015-02-09 21:00:00,4,163,546,103,36
2015-02-09 21:00:00,5,167,493,103,45
2015-02-09 21:00:00,6,153,494,85,36
2015-02-09 21:00:00,7,165,418,115,40
2015-02-09 21:00:00,8,181,450,101,39
2015-02-09 22:00:00,1,170,430,106,29
2015-02-09 22:00:00,2,174,466,79,42
2015-02-09 22:00:00,3,161,391,94,40
2015-02-09 22:00:00,4,182,472,93,34
2015-02-09 22:00:00,5,162,450,121,41
2015-02-09 22:00:00,6,166,483,103,44
2015-02-09 22:00:00,7,166,408,90,43
2015-02-09 22:00:00,8,186,578,116,46
2015-02-09 23:00:00,1,170,489,80,34
2015-02-09 23:00:00,2,178,384,115,37
2015-02-09 23:00:00,3,146,417,95,35
2015-02-09 23:00:00,4,160,469,81,40
2015-02-09 23:00:00,5,151,473,99,36
2015-02-09 23:00:00,6,160,444,98,39
2015-02-09 23:00:00,7,172,381,120,41
2015-02-09 23:00:00,8,188,424,101,43
2015-02-10 00:00:00,1,197,440,97,46
2015-02-10 00:00:00,2,156,441,99,28
2015-02-10 00:00:00,3,152,462,90,39
2015-02-10 00:00:00,4,171,418,97,40
2015-02-10 00:00:00,5,167,492,116,37
2015-02-10 00:00:00,6,183,414,92,46
2015-02-10 00:00:00,7,168,437,99,40
2015-02-10 00:00:00,8,170,477,94,47
2015-02-10 01:00:00,1,175,467,96,50
2015-02-10 01:00:00,2,162,520,96,25
2015-02-10 01:00:00,3,177,411,110,53
2015-02-10 01:00:00,4,191,466,91,37
2015-02-10 01:00:00,5,175,505,91,41
2015-02-10 01:00:00,6,163,493,114,31
2015-02-10 01:00:00,7,190,373,112,39
2015-02-10 01:00:00,8,169,405,103,41
2015-02-10 02:00:00,1,165,480,110,41
2015-02-10 02:00:00,2,170,460,113,38
2015-02-10 02:00:00,3,181,517,103,41
2015-02-10 02:00:00,4,184,505,102,42
2015-02-10 02:00:00,5,179,539,113,39
2015-02-10 02:00:00,6,182,468,108,42
2015-02-10 02:00:00,7,195,441,88,39
2015-02-10 02:00:00,8,161,419,102,36
2015-02-10 03:00:00,1,163,487,76,45
2015-02-10 03:00:00,2,173,513,93,42
2015-02-10 03:00:00,3,182,396,103,39
2015-02-10 03:00:00,4,170,436,102,46
2015-02-10 03:00:00,5,169,473,97,35
2015-02-10 03:00:00,6,170,422,94,40
2015-02-10 03:00:00,7,193,349,88,36
2015-02-10 03:00:00,8,172,475,108,36
2015-02-10 04:00:00,1,171,440,100,43
2015-02-10 04:00:00,2,168,410,98,38
2015-02-10 04:00:00,3,158,507,105,36
2015-02-10 04:00:00,4,157,449,96,37
2015-02-10 04:00:00,5,164,424,108,37
2015-02-10 04:00:00,6,163,326,96,34
2015-02-10 04:00:00,7,155,507,99,37
2015-02-10 04:00:00,8,158,477,94,48
2015-02-10 05:00:00,1,157,447,107,41
2015-02-10 05:00:00,2,171,407,90,31
2015-02-10 05:00:00,3,184,404,98,48
2015-02-10 05:00:00,4,152,406,101,43
